customer_id,customer_name,segment,city,state,region
CR-CON-W-4735,Mick Crebagga,Consumer,Marysville,Washington,West
DE-CON-C-4736,Lisa DeCherney,Consumer,Detroit,Michigan,Central
BA-COR-E-4737,Ellis Ballard,Corporate,New York City,New York,East
YO-COR-W-4738,Andy Yotov,Corporate,San Francisco,California,West
BR-CON-E-4739,Christy Brittain,Consumer,Long Beach,New York,East
BR-CON-E-4740,Christy Brittain,Consumer,Long Beach,New York,East
MO-HOM-W-4741,Eugene Moren,Home Office,Lehi,Utah,West
KA-CON-E-4742,Chloris Kastensmidt,Consumer,Columbus,Ohio,East
KA-CON-E-4743,Chloris Kastensmidt,Consumer,Columbus,Ohio,East
KA-CON-E-4744,Chloris Kastensmidt,Consumer,Columbus,Ohio,East
MI-CON-W-4745,Khloe Miller,Consumer,Los Angeles,California,West
GL-HOM-E-4746,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East
GL-HOM-E-4747,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East
GL-HOM-E-4748,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East
GL-HOM-E-4749,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East
WA-COR-C-4750,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central
WA-COR-C-4751,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central
WA-COR-C-4752,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central
WA-COR-C-4753,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central
SC-HOM-W-4754,Christopher Schild,Home Office,San Jose,California,West
WE-CON-W-4755,Shaun Weien,Consumer,Seattle,Washington,West
WE-COR-W-4756,Pauline Webber,Corporate,Los Angeles,California,West
DA-CON-W-4757,Ruben Dartt,Consumer,San Francisco,California,West
DA-CON-W-4758,Ruben Dartt,Consumer,San Francisco,California,West
DA-CON-W-4759,Ruben Dartt,Consumer,San Francisco,California,West
DA-CON-W-4760,Ruben Dartt,Consumer,San Francisco,California,West
ED-COR-W-4761,Katrina Edelman,Corporate,Tigard,Oregon,West
ED-COR-W-4762,Katrina Edelman,Corporate,Tigard,Oregon,West
WE-COR-E-4763,Pauline Webber,Corporate,New York City,New York,East
MA-CON-E-4764,Irene Maddox,Consumer,New York City,New York,East
MA-CON-E-4765,Irene Maddox,Consumer,New York City,New York,East
MA-CON-E-4766,Irene Maddox,Consumer,New York City,New York,East
MA-CON-E-4767,Irene Maddox,Consumer,New York City,New York,East
MA-CON-E-4768,Irene Maddox,Consumer,New York City,New York,East
#VALUE!,Corey-Lock,Consumer,Florence,South Carolina,South
CH-HOM-E-4770,Tony Chapman,Home Office,Washington,District of Columbia,East
JA-HOM-S-4771,Sanjit Jacobs,Home Office,Jackson,Mississippi,South
JA-HOM-S-4772,Sanjit Jacobs,Home Office,Jackson,Mississippi,South
NU-HOM-W-4773,Kristina Nunn,Home Office,Sparks,Nevada,West
LO-CON-C-4774,Hunter Lopez,Consumer,Houston,Texas,Central
PH-CON-S-4775,Emily Phan,Consumer,Tampa,Florida,South
CO-CON-E-4776,Roy Collins,Consumer,Fairfield,Connecticut,East
EA-HOM-C-4777,Brad Eason,Home Office,Olathe,Kansas,Central
BA-COR-S-4778,Nona Balk,Corporate,Jacksonville,Florida,South
BE-CON-C-4779,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,Central
BE-CON-C-4780,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,Central
LA-HOM-S-4781,James Lanier,Home Office,Chattanooga,Tennessee,South
HA-CON-E-4782,Logan Haushalter,Consumer,Cincinnati,Ohio,East
MC-CON-E-4783,Fred McMath,Consumer,Lawrence,Massachusetts,East
MC-CON-E-4784,Fred McMath,Consumer,Lawrence,Massachusetts,East
PO-CON-S-4785,Darren Powers,Consumer,Fort Lauderdale,Florida,South
CO-CON-W-4786,Roy Collins,Consumer,Pasadena,California,West
CO-CON-W-4787,Roy Collins,Consumer,Pasadena,California,West
CO-CON-W-4788,Roy Collins,Consumer,Pasadena,California,West
CO-CON-W-4789,Roy Collins,Consumer,Pasadena,California,West
CO-CON-W-4790,Roy Collins,Consumer,Pasadena,California,West
HA-COR-E-4791,Mark Haberlin,Corporate,New York City,New York,East
HA-COR-E-4792,Mark Haberlin,Corporate,New York City,New York,East
PA-CON-C-4793,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,Central
PA-CON-C-4794,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,Central
KN-HOM-W-4795,Neil Knudson,Home Office,San Francisco,California,West
PA-HOM-E-4796,Mark Packer,Home Office,Columbus,Ohio,East
GR-COR-E-4797,Jason Gross,Corporate,Newark,Ohio,East
GR-COR-E-4798,Jason Gross,Corporate,Newark,Ohio,East
GR-COR-E-4799,Jason Gross,Corporate,Newark,Ohio,East
GR-COR-E-4800,Jason Gross,Corporate,Newark,Ohio,East
JO-COR-S-4801,Quincy Jones,Corporate,Springfield,Virginia,South
JO-COR-S-4802,Quincy Jones,Corporate,Springfield,Virginia,South
JO-COR-S-4803,Quincy Jones,Corporate,Springfield,Virginia,South
PA-COR-C-4804,Michael Paige,Corporate,Detroit,Michigan,Central
PA-COR-C-4805,Michael Paige,Corporate,Detroit,Michigan,Central
PI-CON-S-4806,Theone Pippenger,Consumer,Columbus,Georgia,South
PI-CON-S-4807,Theone Pippenger,Consumer,Columbus,Georgia,South
PA-CON-W-4808,Beth Paige,Consumer,Los Angeles,California,West
PA-CON-W-4809,Beth Paige,Consumer,Los Angeles,California,West
EN-CON-W-4810,Sanjit Engle,Consumer,Seattle,Washington,West
EN-CON-W-4811,Sanjit Engle,Consumer,Seattle,Washington,West
EN-CON-W-4812,Sanjit Engle,Consumer,Seattle,Washington,West
BR-CON-C-4813,Mick Brown,Consumer,Springfield,Missouri,Central
BR-CON-C-4814,Mick Brown,Consumer,Springfield,Missouri,Central
DO-COR-E-4815,Jonathan Doherty,Corporate,Belleville,New Jersey,East
DO-COR-E-4816,Jonathan Doherty,Corporate,Belleville,New Jersey,East
DO-COR-E-4817,Jonathan Doherty,Corporate,Belleville,New Jersey,East
DO-COR-E-4818,Jonathan Doherty,Corporate,Belleville,New Jersey,East
DO-COR-E-4819,Jonathan Doherty,Corporate,Belleville,New Jersey,East
JA-CON-E-4820,Eva Jacobs,Consumer,Franklin,Massachusetts,East
JA-CON-E-4821,Eva Jacobs,Consumer,Franklin,Massachusetts,East
JA-CON-E-4822,Eva Jacobs,Consumer,Franklin,Massachusetts,East
JA-CON-E-4823,Eva Jacobs,Consumer,Franklin,Massachusetts,East
MU-COR-W-4824,Brendan Murry,Corporate,Montebello,California,West
DE-CON-W-4825,Lisa DeCherney,Consumer,San Francisco,California,West
PA-CON-S-4826,Beth Paige,Consumer,Concord,North Carolina,South
PA-CON-S-4827,Beth Paige,Consumer,Concord,North Carolina,South
PE-COR-W-4828,Ben Peterman,Corporate,Arvada,Colorado,West
PE-COR-W-4829,Ben Peterman,Corporate,Arvada,Colorado,West
PE-COR-W-4830,Ben Peterman,Corporate,Arvada,Colorado,West
PE-COR-W-4831,Ben Peterman,Corporate,Arvada,Colorado,West
WI-COR-W-4832,Rob Williams,Corporate,Torrance,California,West
WI-COR-W-4833,Rob Williams,Corporate,Torrance,California,West
SC-COR-W-4834,Alan Schoenberger,Corporate,Longmont,Colorado,West
CO-CON-S-4835,Roy Collins,Consumer,Louisville,Kentucky,South
RY-COR-C-4836,Lisa Ryan,Corporate,Houston,Texas,Central
RY-COR-C-4837,Lisa Ryan,Corporate,Houston,Texas,Central
BA-CON-C-4838,Evan Bailliet,Consumer,Laredo,Texas,Central
CA-COR-W-4839,Linda Cazamias,Corporate,Phoenix,Arizona,West
CA-COR-W-4840,Linda Cazamias,Corporate,Phoenix,Arizona,West
CA-COR-W-4841,Linda Cazamias,Corporate,Phoenix,Arizona,West
BR-HOM-W-4842,Deborah Brumfield,Home Office,Portland,Oregon,West
CO-CON-E-4843,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East
CO-CON-E-4844,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East
CO-CON-E-4845,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East
CO-CON-E-4846,Christopher Conant,Consumer,Philadelphia,Pennsylvania,East
GA-COR-E-4847,Aleksandra Gannaway,Corporate,Franklin,Massachusetts,East
DO-COR-S-4848,Jonathan Doherty,Corporate,Richmond,Virginia,South
DO-COR-S-4849,Jonathan Doherty,Corporate,Richmond,Virginia,South
CA-HOM-E-4850,Becky Castell,Home Office,New York City,New York,East
CA-HOM-C-4851,Steve Carroll,Home Office,Holland,Michigan,Central
CA-HOM-C-4852,Steve Carroll,Home Office,Holland,Michigan,Central
HA-COR-W-4853,Adam Hart,Corporate,Los Angeles,California,West
HA-COR-W-4854,Adam Hart,Corporate,Los Angeles,California,West
HA-COR-W-4855,Adam Hart,Corporate,Los Angeles,California,West
HA-CON-W-4856,Logan Haushalter,Consumer,San Jose,California,West
HA-CON-W-4857,Logan Haushalter,Consumer,San Jose,California,West
HA-CON-W-4858,Logan Haushalter,Consumer,San Jose,California,West
HÄ-COR-W-4859,Anna Häberlin,Corporate,San Francisco,California,West
DO-COR-W-4860,Jonathan Doherty,Corporate,Los Angeles,California,West
MC-CON-E-4861,Chris McAfee,Consumer,Watertown,New York,East
MC-CON-E-4862,Chris McAfee,Consumer,Watertown,New York,East
GI-COR-C-4863,Susan Gilcrest,Corporate,Amarillo,Texas,Central
GA-CON-S-4864,Patrick Gardner,Consumer,Boynton Beach,Florida,South
GA-CON-S-4865,Patrick Gardner,Consumer,Boynton Beach,Florida,South
GA-CON-S-4866,Patrick Gardner,Consumer,Boynton Beach,Florida,South
GA-CON-S-4867,Patrick Gardner,Consumer,Boynton Beach,Florida,South
CR-COR-E-4868,Alyssa Crouse,Corporate,Philadelphia,Pennsylvania,East
HA-HOM-C-4869,Gary Hansen,Home Office,Houston,Texas,Central
HA-HOM-C-4870,Gary Hansen,Home Office,Houston,Texas,Central
MO-COR-E-4871,Denise Monton,Corporate,Newark,Ohio,East
ST-COR-C-4872,Noel Staavos,Corporate,Houston,Texas,Central
EA-CON-W-4873,Joel Eaton,Consumer,San Diego,California,West
LU-CON-C-4874,Rob Lucas,Consumer,Chicago,Illinois,Central
LU-CON-C-4875,Rob Lucas,Consumer,Chicago,Illinois,Central
LU-CON-C-4876,Rob Lucas,Consumer,Chicago,Illinois,Central
SC-COR-E-4877,Cindy Schnelling,Corporate,New York City,New York,East
SC-COR-E-4878,Cindy Schnelling,Corporate,New York City,New York,East
DA-COR-W-4879,Ken Dana,Corporate,Scottsdale,Arizona,West
LL-COR-W-4880,Dionis Lloyd,Corporate,San Francisco,California,West
WI-COR-C-4881,Rob Williams,Corporate,Overland Park,Kansas,Central
WI-COR-C-4882,Rob Williams,Corporate,Overland Park,Kansas,Central
BU-CON-E-4883,Emily Burns,Consumer,New York City,New York,East
FE-COR-C-4884,Randy Ferguson,Corporate,Chicago,Illinois,Central
DE-HOM-E-4885,Cynthia Delaney,Home Office,Shelton,Connecticut,East
DE-HOM-E-4886,Cynthia Delaney,Home Office,Shelton,Connecticut,East
PR-HOM-E-4887,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4888,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4889,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4890,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4891,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4892,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4893,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4894,Paul Prost,Home Office,Springfield,Ohio,East
PR-HOM-E-4895,Paul Prost,Home Office,Springfield,Ohio,East
GE-CON-C-4896,Bruce Geld,Consumer,Houston,Texas,Central
DE-CON-S-4897,Natalie DeCherney,Consumer,Louisville,Kentucky,South
HA-HOM-W-4898,Adrian Hane,Home Office,Salem,Oregon,West
HA-HOM-W-4899,Adrian Hane,Home Office,Salem,Oregon,West
HA-HOM-W-4900,Adrian Hane,Home Office,Salem,Oregon,West
HA-HOM-W-4901,Adrian Hane,Home Office,Salem,Oregon,West
HA-HOM-W-4902,Adrian Hane,Home Office,Salem,Oregon,West
HA-HOM-W-4903,Adrian Hane,Home Office,Salem,Oregon,West
HA-HOM-W-4904,Adrian Hane,Home Office,Salem,Oregon,West
PR-CON-C-4905,Tom Prescott,Consumer,Dallas,Texas,Central
PR-CON-C-4906,Tom Prescott,Consumer,Dallas,Texas,Central
PR-CON-C-4907,Tom Prescott,Consumer,Dallas,Texas,Central
CO-COR-W-4908,Matt Connell,Corporate,Los Angeles,California,West
WA-CON-S-4909,Robert Waldorf,Consumer,Wilmington,North Carolina,South
BE-COR-E-4910,Edward Becker,Corporate,New York City,New York,East
BE-COR-E-4911,Edward Becker,Corporate,New York City,New York,East
BE-COR-E-4912,Edward Becker,Corporate,New York City,New York,East
BE-COR-E-4913,Edward Becker,Corporate,New York City,New York,East
BE-COR-E-4914,Edward Becker,Corporate,New York City,New York,East
BE-COR-E-4915,Edward Becker,Corporate,New York City,New York,East
CR-CON-W-4916,Lena Creighton,Consumer,Roseville,California,West
CR-CON-W-4917,Lena Creighton,Consumer,Roseville,California,West
CR-CON-W-4918,Lena Creighton,Consumer,Roseville,California,West
CR-CON-W-4919,Lena Creighton,Consumer,Roseville,California,West
CR-CON-W-4920,Lena Creighton,Consumer,Roseville,California,West
CR-CON-W-4921,Lena Creighton,Consumer,Roseville,California,West
CR-CON-W-4922,Lena Creighton,Consumer,Roseville,California,West
AB-CON-E-4923,Helen Abelman,Consumer,New York City,New York,East
CO-CON-W-4924,Kelly Collister,Consumer,San Diego,California,West
CO-CON-W-4925,Kelly Collister,Consumer,San Diego,California,West
HÄ-COR-S-4926,Anna Häberlin,Corporate,Coral Gables,Florida,South
HÄ-COR-S-4927,Anna Häberlin,Corporate,Coral Gables,Florida,South
CO-CON-C-4928,Chris Cortes,Consumer,San Antonio,Texas,Central
CO-CON-C-4929,Chris Cortes,Consumer,San Antonio,Texas,Central
CO-CON-C-4930,Chris Cortes,Consumer,San Antonio,Texas,Central
MC-CON-E-4931,Fred McMath,Consumer,New York City,New York,East
MA-CON-W-4932,Chuck Magee,Consumer,Redlands,California,West
MA-CON-W-4933,Chuck Magee,Consumer,Redlands,California,West
MA-CON-W-4934,Chuck Magee,Consumer,Redlands,California,West
MA-CON-W-4935,Chuck Magee,Consumer,Redlands,California,West
MC-CON-S-4936,Anne McFarland,Consumer,Auburn,Alabama,South
MC-CON-S-4937,Anne McFarland,Consumer,Auburn,Alabama,South
MC-CON-S-4938,Anne McFarland,Consumer,Auburn,Alabama,South
GO-COR-W-4939,Henry Goldwyn,Corporate,Los Angeles,California,West
GO-COR-W-4940,Henry Goldwyn,Corporate,Los Angeles,California,West
GO-COR-W-4941,Henry Goldwyn,Corporate,Los Angeles,California,West
BU-CON-E-4942,Ted Butterfield,Consumer,Quincy,Massachusetts,East
BU-CON-E-4943,Ted Butterfield,Consumer,Quincy,Massachusetts,East
BU-CON-E-4944,Ted Butterfield,Consumer,Quincy,Massachusetts,East
BU-CON-E-4945,Ted Butterfield,Consumer,Quincy,Massachusetts,East
BU-CON-E-4946,Ted Butterfield,Consumer,Quincy,Massachusetts,East
BU-CON-E-4947,Ted Butterfield,Consumer,Quincy,Massachusetts,East
HI-HOM-W-4948,Eugene Hildebrand,Home Office,Colorado Springs,Colorado,West
CH-CON-S-4949,Michael Chen,Consumer,Jackson,Mississippi,South
MC-CON-S-4950,Fred McMath,Consumer,Jackson,Mississippi,South
DE-CON-C-4951,Roger Demir,Consumer,Chicago,Illinois,Central
DE-CON-C-4952,Roger Demir,Consumer,Chicago,Illinois,Central
DE-CON-C-4953,Roger Demir,Consumer,Chicago,Illinois,Central
PR-HOM-S-4954,Julie Prescott,Home Office,Columbus,Georgia,South
PR-HOM-S-4955,Julie Prescott,Home Office,Columbus,Georgia,South
TH-CON-C-4956,Kean Thornton,Consumer,Houston,Texas,Central
TH-CON-C-4957,Kean Thornton,Consumer,Houston,Texas,Central
CR-CON-W-4958,Marc Crier,Consumer,Seattle,Washington,West
SM-COR-W-4959,David Smith,Corporate,San Diego,California,West
SM-COR-W-4960,David Smith,Corporate,San Diego,California,West
EN-COR-E-4961,Harold Engle,Corporate,Newark,Delaware,East
EN-COR-E-4962,Harold Engle,Corporate,Newark,Delaware,East
EN-COR-E-4963,Harold Engle,Corporate,Newark,Delaware,East
TH-CON-E-4964,Brian Thompson,Consumer,Milford,Connecticut,East
TH-CON-E-4965,Brian Thompson,Consumer,Milford,Connecticut,East
GO-COR-W-4966,Henry Goldwyn,Corporate,Los Angeles,California,West
CA-COR-E-4967,Corey Catlett,Corporate,Philadelphia,Pennsylvania,East
GN-CON-W-4968,Toby Gnade,Consumer,Los Angeles,California,West
GN-CON-W-4969,Toby Gnade,Consumer,Los Angeles,California,West
WI-CON-C-4970,Katrina Willman,Consumer,Lansing,Michigan,Central
TH-CON-W-4971,Thomas Thornton,Consumer,Chula Vista,California,West
CH-CON-E-4972,Cindy Chapman,Consumer,New York City,New York,East
CH-CON-E-4973,Cindy Chapman,Consumer,New York City,New York,East
FO-COR-W-4974,Sylvia Foulston,Corporate,San Francisco,California,West
FE-CON-E-4975,Art Ferguson,Consumer,Passaic,New Jersey,East
FE-CON-E-4976,Art Ferguson,Consumer,Passaic,New Jersey,East
FE-CON-E-4977,Art Ferguson,Consumer,Passaic,New Jersey,East
FE-CON-E-4978,Art Ferguson,Consumer,Passaic,New Jersey,East
FE-CON-E-4979,Art Ferguson,Consumer,Passaic,New Jersey,East
FE-CON-E-4980,Art Ferguson,Consumer,Passaic,New Jersey,East
LA-CON-E-4981,Delfina Latchford,Consumer,New York City,New York,East
LA-CON-E-4982,Delfina Latchford,Consumer,New York City,New York,East
DE-COR-C-4983,Justin Deggeller,Corporate,Minneapolis,Minnesota,Central
HA-COR-C-4984,Adam Hart,Corporate,Arlington,Texas,Central
HA-COR-C-4985,Adam Hart,Corporate,Arlington,Texas,Central
JA-HOM-W-4986,Sanjit Jacobs,Home Office,Long Beach,California,West
AN-CON-W-4987,Anna Andreadi,Consumer,San Francisco,California,West
AN-CON-W-4988,Anna Andreadi,Consumer,San Francisco,California,West
AN-CON-W-4989,Anna Andreadi,Consumer,San Francisco,California,West
AN-CON-W-4990,Anna Andreadi,Consumer,San Francisco,California,West
CA-HOM-C-4991,Frank Carlisle,Home Office,Columbia,Missouri,Central
CA-HOM-C-4992,Frank Carlisle,Home Office,Columbia,Missouri,Central
CA-CON-S-4993,Toby Carlisle,Consumer,Tallahassee,Florida,South
OV-HOM-C-4994,Philisse Overcash,Home Office,Chicago,Illinois,Central
OV-HOM-C-4995,Philisse Overcash,Home Office,Chicago,Illinois,Central
BR-CON-E-4996,Christy Brittain,Consumer,Columbus,Ohio,East
BA-CON-E-4997,Adrian Barton,Consumer,New York City,New York,East
LO-HOM-W-4998,Nancy Lomonaco,Home Office,Los Angeles,California,West
RO-CON-E-4999,Andrew Roberts,Consumer,New York City,New York,East
GO-CON-W-5000,Paul Gonzalez,Consumer,San Francisco,California,West
BE-COR-W-5001,Claudia Bergmann,Corporate,San Francisco,California,West
OV-HOM-W-5002,Philisse Overcash,Home Office,Seattle,Washington,West
BI-CON-C-5003,Aimee Bixby,Consumer,Dallas,Texas,Central
O'-COR-W-5004,Anthony O'Donnell,Corporate,Los Angeles,California,West
CR-CON-W-5005,Charles Crestani,Consumer,Seattle,Washington,West
TA-HOM-E-5006,Bradley Talbott,Home Office,Cleveland,Ohio,East
TA-HOM-E-5007,Bradley Talbott,Home Office,Cleveland,Ohio,East
WA-COR-W-5008,Dorothy Wardle,Corporate,Edmonds,Washington,West
DO-CON-W-5009,Bill Donatelli,Consumer,Los Angeles,California,West
SC-CON-S-5010,Trudy Schmidt,Consumer,Fayetteville,Arkansas,South
SC-CON-S-5011,Trudy Schmidt,Consumer,Fayetteville,Arkansas,South
SC-CON-S-5012,Trudy Schmidt,Consumer,Fayetteville,Arkansas,South
SC-CON-S-5013,Trudy Schmidt,Consumer,Fayetteville,Arkansas,South
DA-CON-C-5014,Bryan Davis,Consumer,Houston,Texas,Central
HÄ-COR-W-5015,Anna Häberlin,Corporate,San Diego,California,West
SM-COR-W-5016,Aaron Smayling,Corporate,San Francisco,California,West
BR-CON-W-5017,Philip Brown,Consumer,Los Angeles,California,West
VI-CON-W-5018,Stewart Visinsky,Consumer,Santa Ana,California,West
VI-CON-W-5019,Stewart Visinsky,Consumer,Santa Ana,California,West
VI-CON-W-5020,Stewart Visinsky,Consumer,Santa Ana,California,West
VI-CON-W-5021,Stewart Visinsky,Consumer,Santa Ana,California,West
VI-CON-W-5022,Stewart Visinsky,Consumer,Santa Ana,California,West
HO-CON-W-5023,Joseph Holt,Consumer,San Francisco,California,West
FE-HOM-S-5024,Ben Ferrer,Home Office,Raleigh,North Carolina,South
FE-HOM-S-5025,Ben Ferrer,Home Office,Raleigh,North Carolina,South
MI-COR-C-5026,Don Miller,Corporate,Houston,Texas,Central
MI-COR-C-5027,Don Miller,Corporate,Houston,Texas,Central
MI-COR-C-5028,Don Miller,Corporate,Houston,Texas,Central
RI-COR-C-5029,Elpida Rittenbach,Corporate,Saint Paul,Minnesota,Central
MC-CON-C-5030,Chris McAfee,Consumer,Milwaukee,Wisconsin,Central
YE-COR-C-5031,Muhammed Yedwab,Corporate,Bryan,Texas,Central
YE-COR-C-5032,Muhammed Yedwab,Corporate,Bryan,Texas,Central
LE-HOM-W-5033,Craig Leslie,Home Office,Colorado Springs,Colorado,West
LE-HOM-W-5034,Craig Leslie,Home Office,Colorado Springs,Colorado,West
LE-HOM-W-5035,Craig Leslie,Home Office,Colorado Springs,Colorado,West
BE-COR-W-5036,George Bell,Corporate,Los Angeles,California,West
CA-HOM-W-5037,Becky Castell,Home Office,San Francisco,California,West
PH-COR-C-5038,Stephanie Phelps,Corporate,Chicago,Illinois,Central
BR-CON-E-5039,Dean Braden,Consumer,Philadelphia,Pennsylvania,East
MU-HOM-S-5040,Katherine Murray,Home Office,Arlington,Virginia,South
SH-HOM-W-5041,Adrian Shami,Home Office,Auburn,Washington,West
RI-CON-W-5042,Ralph Ritter,Consumer,San Francisco,California,West
PH-COR-W-5043,Stephanie Phelps,Corporate,Stockton,California,West
BR-COR-W-5044,Ken Brennan,Corporate,Seattle,Washington,West
MC-HOM-C-5045,Peter McVee,Home Office,San Antonio,Texas,Central
DE-CON-W-5046,Roger Demir,Consumer,Morgan Hill,California,West
DE-CON-W-5047,Roger Demir,Consumer,Morgan Hill,California,West
DE-CON-W-5048,Roger Demir,Consumer,Morgan Hill,California,West
DE-CON-W-5049,Roger Demir,Consumer,Morgan Hill,California,West
LA-CON-S-5050,Delfina Latchford,Consumer,Knoxville,Tennessee,South
LA-CON-S-5051,Delfina Latchford,Consumer,Knoxville,Tennessee,South
LA-CON-S-5052,Delfina Latchford,Consumer,Knoxville,Tennessee,South
HA-COR-E-5053,Adam Hart,Corporate,New York City,New York,East
WE-CON-E-5054,Don Weiss,Consumer,New York City,New York,East
DU-HOM-W-5055,Emily Ducich,Home Office,Seattle,Washington,West
DU-HOM-W-5056,Emily Ducich,Home Office,Seattle,Washington,West
SH-COR-C-5057,Bill Shonely,Corporate,Oklahoma City,Oklahoma,Central
SH-COR-C-5058,Bill Shonely,Corporate,Oklahoma City,Oklahoma,Central
AP-CON-S-5059,Russell Applegate,Consumer,Columbus,Georgia,South
AP-CON-S-5060,Russell Applegate,Consumer,Columbus,Georgia,South
GA-CON-S-5061,Patrick Gardner,Consumer,Smyrna,Georgia,South
SH-CON-C-5062,Adam Shillingsburg,Consumer,Chicago,Illinois,Central
SH-CON-C-5063,Adam Shillingsburg,Consumer,Chicago,Illinois,Central
SC-CON-E-5064,Maribeth Schnelling,Consumer,Rockville,Maryland,East
KR-CON-W-5065,Pete Kriz,Consumer,San Francisco,California,West
SC-CON-W-5066,Maxwell Schwartz,Consumer,Seattle,Washington,West
SC-CON-W-5067,Maxwell Schwartz,Consumer,Seattle,Washington,West
SC-CON-W-5068,Maxwell Schwartz,Consumer,Seattle,Washington,West
SC-CON-W-5069,Maxwell Schwartz,Consumer,Seattle,Washington,West
SC-CON-W-5070,Maxwell Schwartz,Consumer,Seattle,Washington,West
SC-CON-W-5071,Maxwell Schwartz,Consumer,Seattle,Washington,West
PA-CON-C-5072,Beth Paige,Consumer,Decatur,Illinois,Central
PA-CON-C-5073,Beth Paige,Consumer,Decatur,Illinois,Central
PA-CON-C-5074,Beth Paige,Consumer,Decatur,Illinois,Central
PA-CON-C-5075,Beth Paige,Consumer,Decatur,Illinois,Central
SC-CON-W-5076,Maribeth Schnelling,Consumer,Carlsbad,New Mexico,West
BÜ-CON-C-5077,Peter Bühler,Consumer,Evanston,Illinois,Central
KR-HOM-E-5078,Julie Kriz,Home Office,New York City,New York,East
GO-CON-W-5079,Vivek Gonzalez,Consumer,Los Angeles,California,West
WI-HOM-C-5080,Dianna Wilson,Home Office,Detroit,Michigan,Central
OV-HOM-W-5081,Philisse Overcash,Home Office,Louisville,Colorado,West
OV-HOM-W-5082,Philisse Overcash,Home Office,Louisville,Colorado,West
BA-HOM-S-5083,Alejandro Ballentine,Home Office,Jackson,Mississippi,South
BA-HOM-S-5084,Alejandro Ballentine,Home Office,Jackson,Mississippi,South
YE-COR-E-5085,Muhammed Yedwab,Corporate,Newark,Delaware,East
BA-HOM-W-5086,Alejandro Ballentine,Home Office,Seattle,Washington,West
HO-CON-W-5087,Joseph Holt,Consumer,Redondo Beach,California,West
HO-CON-W-5088,Joseph Holt,Consumer,Redondo Beach,California,West
HO-CON-W-5089,Joseph Holt,Consumer,Redondo Beach,California,West
NO-CON-W-5090,Duane Noonan,Consumer,Seattle,Washington,West
HU-COR-W-5091,Sally Hughsby,Corporate,Denver,Colorado,West
GA-CON-E-5092,Patrick Gardner,Consumer,New York City,New York,East
GA-CON-E-5093,Patrick Gardner,Consumer,New York City,New York,East
GA-CON-E-5094,Patrick Gardner,Consumer,New York City,New York,East
GA-CON-E-5095,Patrick Gardner,Consumer,New York City,New York,East
DI-HOM-E-5096,Robert Dilbeck,Home Office,Philadelphia,Pennsylvania,East
PE-HOM-E-5097,Dean percer,Home Office,Westfield,New Jersey,East
PE-HOM-E-5098,Dean percer,Home Office,Westfield,New Jersey,East
PE-HOM-E-5099,Dean percer,Home Office,Westfield,New Jersey,East
CA-CON-W-5100,Craig Carreira,Consumer,Scottsdale,Arizona,West
GU-CON-S-5101,Claire Gute,Consumer,Henderson,Kentucky,South
GU-CON-S-5102,Claire Gute,Consumer,Henderson,Kentucky,South
FE-CON-S-5103,Jay Fein,Consumer,Columbia,South Carolina,South
FE-CON-S-5104,Jay Fein,Consumer,Columbia,South Carolina,South
FE-CON-S-5105,Jay Fein,Consumer,Columbia,South Carolina,South
HA-COR-C-5106,Frank Hawley,Corporate,La Porte,Indiana,Central
HA-COR-C-5107,Frank Hawley,Corporate,La Porte,Indiana,Central
HA-COR-C-5108,Frank Hawley,Corporate,La Porte,Indiana,Central
HA-COR-C-5109,Frank Hawley,Corporate,La Porte,Indiana,Central
HA-COR-C-5110,Frank Hawley,Corporate,La Porte,Indiana,Central
AR-HOM-W-5111,Michelle Arnett,Home Office,Cheyenne,Wyoming,West
CA-COR-C-5112,Linda Cazamias,Corporate,Pasadena,Texas,Central
CA-COR-C-5113,Linda Cazamias,Corporate,Pasadena,Texas,Central
DO-COR-C-5114,Lela Donovan,Corporate,Chicago,Illinois,Central
TH-CON-E-5115,Thomas Thornton,Consumer,New York City,New York,East
